Facility ID,Property type,Rating snapshot date,Original Loan Amount,Principal Repayment Type,Current Loan Balance,Interest rate,Property value,Net operating income,Contractual term,Months to maturity,Annual tenant turnover,Region,Property Class,Default flag
ABC1003567,Retail space,2020-01-01,2142036.84,Partially amortizing,2056355.36,0.053899999999999997,4119301.61,369501.35,60,48,0.43,Northeast,,0
ABC1003568,Retail space,2017-01-01,19428174.4,Partially amortizing,17550117.54,0.06559999999999999,23985400.49,2077135.68,60,31,0.01,South,,1
ABC1003569,Office building,2022-01-01,3938977.81,Fully amortizing,853445.19,0.0574,7574957.33,360567.97,60,13,0.31,Northeast,Class B,0
ABC1003570,Multifamily residential,2017-01-01,13582224.76,Fully amortizing,8677532.49,0.069,17871348.37,1903298.6,180,115,0.15,Northeast,,0
ABC1003571,Office building,2016-01-01,790292.47,Partially amortizing,750777.84,0.06849999999999999,987865.58,66878.5,120,105,0.02,South,Class A,0
ABC1003572,Office building,2016-01-01,1367452.32,Partially amortizing,1116752.73,0.0766,1981814.96,201352.4,60,5,0.09,Northeast,Class B,0
ABC1003573,Office building,2022-01-01,2878357.05,Partially amortizing,2427414.45,0.0536,4642511.38,188950.21,60,13,0.3,South,Class B,0
ABC1003574,Office building,2022-01-01,796203.0,Fully amortizing,404736.53,0.06509999999999999,1531159.62,123258.35,120,61,0.39,Midwest,Class B,0
ABC1003575,Retail space,2017-01-01,3141468.08,Partially amortizing,2178084.54,0.0727,4079828.68,340665.69,180,88,0.04,Midwest,,0
ABC1003576,Office building,2015-01-01,8060266.44,Fully amortizing,6784057.59,0.0683,12594166.31,948340.72,120,101,0.09,Northeast,Class B,0
ABC1003577,Office building,2018-01-01,3534365.57,Partially amortizing,2733242.71,0.0764,5990450.13,328276.67,120,52,0.04,Northeast,Class A,0
ABC1003578,Multifamily residential,2022-01-01,8323725.86,Partially amortizing,6769963.7,0.0613,11098301.15,583770.64,60,4,0.09,Northeast,,1
ABC1003579,Retail space,2020-01-01,6071303.28,Partially amortizing,4796329.59,0.0645,9340466.58,580042.97,180,117,0.26,Midwest,,0
ABC1003580,Retail space,2015-01-01,19241299.24,Fully amortizing,7055143.06,0.08039999999999999,43730225.55,2999893.47,60,22,0.1,Midwest,,0
ABC1003581,Retail space,2022-01-01,2464482.42,Partially amortizing,1692277.93,0.0673,3520689.18,384107.19,120,26,0.12,South,,0
ABC1003582,Office building,2019-01-01,9009766.22,Partially amortizing,7357975.74,0.057999999999999996,13861178.8,593258.45,60,5,0.15,Northeast,Class A,0
ABC1003583,Multifamily residential,2016-01-01,2135606.69,Partially amortizing,1402381.73,0.076,3187472.67,199217.04,120,17,0.27,Midwest,,0
ABC1003584,Office building,2018-01-01,8327802.58,Fully amortizing,4372096.35,0.0736,12429556.08,62147.78,120,63,0.15,Northeast,Class C,0
ABC1003585,Retail space,2022-01-01,2833889.48,Partially amortizing,2323789.37,0.0533,4645720.45,431587.43,60,6,0.15,South,,0
ABC1003586,Retail space,2022-01-01,2953218.15,Partially amortizing,2953218.15,0.0557,3835348.25,286884.05,60,60,0.08,Midwest,,0
ABC1003587,Multifamily residential,2015-01-01,990410.34,Partially amortizing,815437.84,0.0775,1394944.14,112293.0,60,7,0.01,Northeast,,0
ABC1003588,Multifamily residential,2017-01-01,9353233.25,Partially amortizing,7513764.04,0.0669,16702202.23,1929104.36,120,61,0.29,Northeast,,0
ABC1003589,Multifamily residential,2023-01-01,931617.16,Partially amortizing,888141.69,0.0665,1455651.81,126205.01,60,46,0.04,South,,0
ABC1003590,Retail space,2018-01-01,1568928.91,Partially amortizing,1521861.04,0.0601,1824335.94,137007.63,60,51,0.09,Midwest,,0
ABC1003591,Office building,2019-01-01,3686324.44,Partially amortizing,3219390.01,0.0637,4666233.47,162384.92,60,22,0.33,South,Class B,0
ABC1003592,Retail space,2016-01-01,13466122.45,Partially amortizing,12972364.63,0.075,17488470.72,1315133.0,180,169,0.12,Northeast,,0
ABC1003593,Retail space,2020-01-01,2402285.53,Fully amortizing,1161104.67,0.053,5004761.51,247235.22,60,29,0.39,Northeast,,0
ABC1003594,Office building,2016-01-01,11565298.21,Partially amortizing,8519769.68,0.0751,14639617.99,661710.73,180,101,0.13,Midwest,Class C,0
ABC1003595,Multifamily residential,2016-01-01,4495599.4,Partially amortizing,4360731.42,0.0723,7135872.07,693606.77,120,111,0.04,Northeast,,0
ABC1003596,Multifamily residential,2018-01-01,3829517.22,Partially amortizing,3612511.24,0.063,6078598.76,574427.58,60,43,0.36,Northeast,,0
ABC1003597,Retail space,2023-01-01,1885618.36,Fully amortizing,1728483.5,0.06509999999999999,2772968.18,239307.15,60,55,0.03,Midwest,,0
ABC1003598,Retail space,2015-01-01,2382105.84,Partially amortizing,2286821.61,0.0779,3970176.41,204861.1,60,48,0.11,Northeast,,1
ABC1003599,Retail space,2016-01-01,6707814.66,Partially amortizing,4941423.46,0.073,8826071.92,404234.09,120,41,0.13,South,,0
ABC1003600,Office building,2017-01-01,593879.87,Partially amortizing,554287.88,0.0698,1263574.19,36138.22,120,100,0.39,South,Class C,0
ABC1003601,Retail space,2022-01-01,1876719.33,Fully amortizing,1845440.68,0.056100000000000004,3351284.52,382046.44,60,59,0.13,Northeast,,0
ABC1003602,Office building,2019-01-01,4775593.9,Partially amortizing,4250278.57,0.07400000000000001,6202069.99,195365.2,120,87,0.15,Northeast,Class C,0
ABC1003603,Office building,2023-01-01,5401994.35,Partially amortizing,4519668.61,0.0541,7015577.08,387259.85,120,71,0.14,South,Class A,0
ABC1003604,Multifamily residential,2018-01-01,3709782.81,Fully amortizing,525552.56,0.0698,6624612.16,437224.4,120,17,0.13,South,,0
ABC1003605,Retail space,2022-01-01,2021875.05,Partially amortizing,1678156.29,0.0567,3063447.04,186257.58,60,9,0.05,Midwest,,0
ABC1003606,Multifamily residential,2022-01-01,4010758.22,Partially amortizing,3810220.3,0.0583,4951553.35,376813.21,120,105,0.14,Northeast,,0
ABC1003607,Office building,2022-01-01,1867825.21,Partially amortizing,1593877.51,0.0545,2668321.73,306323.33,60,16,0.11,Northeast,Class A,0
ABC1003608,Retail space,2020-01-01,889109.04,Fully amortizing,163003.32,0.053899999999999997,1532946.61,129074.1,60,11,0.17,Northeast,,0
ABC1003609,Retail space,2019-01-01,2487399.99,Fully amortizing,725491.66,0.0754,3361351.34,151933.08,120,35,0.06,Midwest,,0
ABC1003610,Office building,2020-01-01,9179499.68,Partially amortizing,8108558.05,0.0533,13303622.72,617288.09,60,25,0.17,West,Class C,0
ABC1003611,Retail space,2021-01-01,2987890.97,Partially amortizing,2370393.5,0.0761,3515165.85,350110.52,120,58,0.44,Northeast,,0
ABC1003612,Retail space,2023-01-01,9675569.55,Partially amortizing,9482058.16,0.0622,11799475.07,861361.68,60,54,0.08,Northeast,,1
ABC1003613,Office building,2022-01-01,2595149.68,Fully amortizing,886676.14,0.0603,3932044.97,113636.1,120,41,0.29,Northeast,Class C,0
ABC1003614,Multifamily residential,2020-01-01,4474273.39,Partially amortizing,3579418.71,0.0724,5663637.2,530116.44,180,120,0.28,South,,0
ABC1003615,Office building,2017-01-01,2695376.4,Partially amortizing,2300054.53,0.06570000000000001,3546547.9,241519.91,60,16,0.02,Midwest,Class B,1
ABC1003616,Retail space,2021-01-01,6975248.96,Partially amortizing,6951998.13,0.0524,12917127.7,1073413.31,60,59,0.27,South,,0
ABC1003617,Office building,2017-01-01,3309809.42,Fully amortizing,937779.33,0.0652,5014862.75,403696.45,60,17,0.27,Northeast,Class C,0
ABC1003618,Office building,2016-01-01,26281729.09,Partially amortizing,23565950.41,0.07339999999999999,43802881.81,2049974.87,60,29,0.03,South,Class A,0
ABC1003619,Office building,2019-01-01,6368528.56,Fully amortizing,1061421.43,0.06480000000000001,8061428.55,569943.0,60,10,0.33,Northeast,Class C,0
ABC1003620,Multifamily residential,2015-01-01,3182859.92,Partially amortizing,2949450.2,0.0662,4482901.3,312906.51,120,98,0.03,West,,0
ABC1003621,Multifamily residential,2018-01-01,6147299.49,Fully amortizing,4661702.11,0.0698,9040146.31,586705.5,120,91,0.28,South,,0
ABC1003622,Multifamily residential,2015-01-01,1481654.68,Fully amortizing,1358183.46,0.0801,2428942.1,230020.82,60,55,0.03,West,,0
ABC1003623,Multifamily residential,2017-01-01,5742328.35,Partially amortizing,4766132.53,0.0664,7759903.17,670455.63,60,9,0.1,Northeast,,0
ABC1003624,Multifamily residential,2019-01-01,1237441.71,Fully amortizing,886833.22,0.0571,2426356.28,180035.64,60,43,0.05,Northeast,,0
ABC1003625,Multifamily residential,2017-01-01,754388.62,Partially amortizing,636201.07,0.0625,1216755.84,75560.54,60,13,0.12,Midwest,,0
ABC1003626,Multifamily residential,2018-01-01,5632250.73,Partially amortizing,4205413.88,0.07400000000000001,8800391.77,675870.09,120,44,0.07,Northeast,,0
ABC1003627,Multifamily residential,2018-01-01,1490912.78,Partially amortizing,1113214.87,0.0721,2070712.19,109954.82,120,44,0.04,Northeast,,0
ABC1003628,Multifamily residential,2015-01-01,2823729.18,Partially amortizing,2757842.16,0.0727,4092361.12,266821.95,60,53,0.15,Midwest,,0
ABC1003629,Retail space,2018-01-01,8798139.19,Partially amortizing,7097165.61,0.0557,13131551.03,1137192.32,60,2,0.4,Midwest,,0
ABC1003630,Office building,2021-01-01,4566157.49,Fully amortizing,4033439.12,0.0583,5779946.19,494763.39,60,53,0.46,Midwest,Class A,0
ABC1003631,Office building,2018-01-01,3521989.84,Partially amortizing,3216750.72,0.0604,6072396.28,426889.46,60,34,0.08,Northeast,Class C,0
ABC1003632,Multifamily residential,2017-01-01,862036.8,Fully amortizing,732731.28,0.0724,1197273.33,132298.7,120,102,0.12,Midwest,,0
ABC1003633,Multifamily residential,2023-01-01,5366776.84,Partially amortizing,4651206.59,0.0632,6880483.13,510531.85,120,80,0.05,Northeast,,0
ABC1003634,Office building,2016-01-01,2245159.23,Partially amortizing,2073030.36,0.068,4009212.91,85396.24,60,37,0.4,Midwest,Class C,1
ABC1003635,Multifamily residential,2015-01-01,1933800.62,Partially amortizing,1501918.48,0.065,2447848.88,243560.96,120,53,0.11,South,,0
ABC1003636,Office building,2017-01-01,2614376.87,Fully amortizing,1307188.43,0.0674,3844671.87,388696.33,60,30,0.14,Midwest,Class A,0
ABC1003637,Retail space,2020-01-01,11287387.08,Fully amortizing,9594279.02,0.051399999999999994,18205463.03,2131859.72,60,51,0.22,South,,0
ABC1003638,Multifamily residential,2019-01-01,7053136.44,Fully amortizing,4290658.0,0.0783,9404181.92,433532.79,120,73,0.04,Northeast,,0
ABC1003639,Multifamily residential,2023-01-01,2493802.24,Fully amortizing,1787224.94,0.0592,4453218.28,353585.53,60,43,0.11,Midwest,,0
ABC1003640,Retail space,2017-01-01,2055809.04,Fully amortizing,1439066.33,0.0674,3162783.14,230250.61,60,42,0.15,South,,0
ABC1003641,Multifamily residential,2019-01-01,357614.56,Partially amortizing,350462.27,0.0622,662249.19,75562.63,60,54,0.11,Northeast,,0
ABC1003642,Retail space,2021-01-01,14375049.99,Partially amortizing,12889628.16,0.07690000000000001,18914539.46,938161.16,120,89,0.3,Northeast,,0
ABC1003643,Multifamily residential,2022-01-01,2525384.22,Partially amortizing,2289681.69,0.054000000000000006,3279719.76,225972.69,60,32,0.05,Northeast,,0
ABC1003644,Office building,2017-01-01,4790898.2,Partially amortizing,4758958.88,0.067,6943330.72,303423.55,60,58,0.01,Northeast,Class B,0
ABC1003645,Retail space,2019-01-01,4695841.49,Partially amortizing,3975812.46,0.061200000000000004,6522002.07,436974.14,60,14,0.09,South,,0
ABC1003646,Retail space,2021-01-01,4140030.49,Partially amortizing,3753627.65,0.0766,5914329.28,299265.06,120,92,0.11,South,,1
ABC1003647,Multifamily residential,2020-01-01,24332826.97,Partially amortizing,20845121.77,0.0559,34271587.29,1833529.92,60,17,0.06,South,,1
ABC1003648,Retail space,2023-01-01,1995193.38,Partially amortizing,1882132.43,0.0626,2771101.92,142157.53,120,103,0.3,Northeast,,0
ABC1003649,Office building,2019-01-01,3828234.99,Partially amortizing,3151913.48,0.0635,5391880.27,426497.73,60,7,0.15,South,Class A,0
ABC1003650,Retail space,2015-01-01,2751118.49,Partially amortizing,2686925.73,0.0704,3668157.99,289050.85,120,113,0.34,Midwest,,0
ABC1003651,Retail space,2021-01-01,6689717.73,Fully amortizing,5574764.77,0.0504,9556739.61,687129.58,60,50,0.37,Midwest,,0
ABC1003652,Office building,2021-01-01,6749832.45,Fully amortizing,4387391.09,0.0516,8881358.48,833959.56,60,39,0.22,Northeast,Class A,0
ABC1003653,Multifamily residential,2015-01-01,7368873.09,Partially amortizing,7368873.09,0.0803,9957936.61,1202918.74,60,60,0.14,Northeast,,0
ABC1003654,Multifamily residential,2021-01-01,5643756.18,Partially amortizing,5380380.89,0.0508,7425994.98,642348.57,60,46,0.27,South,,0
ABC1003655,Retail space,2019-01-01,6045364.86,Partially amortizing,6045364.86,0.061,10991572.47,716650.53,60,60,0.04,Midwest,,0
ABC1003656,Office building,2015-01-01,2988892.55,Partially amortizing,2729855.2,0.0781,4209707.82,375505.94,60,34,0.12,South,Class A,0
ABC1003657,Office building,2018-01-01,3787587.09,Partially amortizing,3774961.8,0.061500000000000006,4918944.27,209547.03,60,59,0.09,Northeast,Class C,0
ABC1003658,Office building,2018-01-01,2732489.46,Partially amortizing,2377265.83,0.0553,4203829.94,161427.07,60,21,0.29,Northeast,Class C,0
ABC1003659,Retail space,2020-01-01,6295495.79,Partially amortizing,5959736.02,0.0611,8175968.56,651624.69,60,44,0.51,Northeast,,0
ABC1003660,Multifamily residential,2020-01-01,509931.43,Fully amortizing,424942.86,0.0762,728473.47,59079.2,120,100,0.06,Northeast,,0
ABC1003661,Retail space,2020-01-01,1499230.03,Partially amortizing,1309327.56,0.0768,2418112.95,149197.57,120,82,0.26,Northeast,,0
ABC1003662,Office building,2020-01-01,1887734.82,Partially amortizing,1856272.57,0.0802,2817514.66,66775.1,120,115,0.35,Northeast,Class C,0
ABC1003663,Retail space,2021-01-01,6889716.17,Fully amortizing,2526229.26,0.0554,9842451.67,792317.36,60,22,0.22,South,,0
ABC1003664,Multifamily residential,2017-01-01,3505809.79,Partially amortizing,3447379.63,0.0613,5654531.92,471587.96,60,55,0.02,Northeast,,0
ABC1003665,Retail space,2015-01-01,3416170.28,Partially amortizing,2858195.8,0.08070000000000001,5600279.15,485544.2,60,11,0.13,Northeast,,0
ABC1003666,Multifamily residential,2022-01-01,1356246.74,Fully amortizing,158228.79,0.056900000000000006,2511568.04,232320.04,60,7,0.05,West,,0
ABC1003667,Retail space,2017-01-01,2318528.47,Fully amortizing,888769.25,0.0757,3265533.05,360514.85,120,46,0.02,Midwest,,0
ABC1003668,Office building,2021-01-01,1956365.79,Partially amortizing,1812898.97,0.071,2717174.71,70918.26,120,98,0.23,West,Class C,0
ABC1003669,Multifamily residential,2022-01-01,1591920.68,Partially amortizing,1549469.46,0.0668,2487376.06,267392.93,120,112,0.29,Northeast,,0
ABC1003670,Retail space,2018-01-01,603613.26,Partially amortizing,551300.11,0.0601,914565.54,70147.18,60,34,0.07,Northeast,,0
ABC1003671,Multifamily residential,2022-01-01,482121.78,Partially amortizing,448373.26,0.060700000000000004,580869.62,69413.92,60,39,0.04,Northeast,,0
ABC1003672,Retail space,2016-01-01,4407438.23,Partially amortizing,3878545.64,0.0707,7108771.34,326292.6,120,84,0.12,Northeast,,0
ABC1003673,Multifamily residential,2020-01-01,1381512.6,Partially amortizing,1289411.76,0.0591,2031636.18,143027.19,60,40,0.13,Northeast,,0
ABC1003674,Retail space,2017-01-01,14256130.24,Partially amortizing,11547465.49,0.0644,20365900.34,1462271.64,60,3,0.04,Northeast,,0
ABC1003675,Office building,2021-01-01,1505980.15,Fully amortizing,1267533.3,0.0754,2281788.11,169308.68,120,101,0.35,Northeast,Class A,0
ABC1003676,Retail space,2016-01-01,7591026.9,Fully amortizing,4681133.25,0.0775,11001488.26,1143054.63,120,74,0.07,Midwest,,0
ABC1003677,Multifamily residential,2019-01-01,23233375.52,Fully amortizing,4840286.57,0.079,33671558.72,2117941.04,120,25,0.1,Northeast,,0
ABC1003678,Office building,2017-01-01,16979548.14,Partially amortizing,16243767.73,0.0762,22051361.23,2172059.08,120,107,0.35,Northeast,Class A,0
ABC1003679,Retail space,2020-01-01,6621060.45,Partially amortizing,5208567.56,0.0788,11222136.36,905626.4,120,56,0.11,Northeast,,0
ABC1003680,Office building,2016-01-01,3464126.48,Fully amortizing,2251682.21,0.0728,5498613.47,337614.87,60,39,0.08,Midwest,Class B,0
ABC1003681,Office building,2018-01-01,2481654.68,Partially amortizing,1803335.73,0.07429999999999999,4136091.13,155517.03,120,38,0.15,South,Class C,0
ABC1003682,Retail space,2016-01-01,1866812.73,Partially amortizing,1860590.02,0.0693,2786287.65,103928.53,120,119,0.33,Midwest,,1
ABC1003683,Office building,2018-01-01,1629160.67,Fully amortizing,1113259.79,0.07150000000000001,2294592.49,156950.13,120,82,0.12,Northeast,Class A,0
ABC1003684,Multifamily residential,2022-01-01,3628221.59,Fully amortizing,1269877.56,0.0608,5415256.11,514449.33,60,21,0.07,Midwest,,0
ABC1003685,Office building,2015-01-01,1910323.89,Fully amortizing,716371.46,0.0672,3351445.41,219184.53,120,45,0.05,Northeast,Class A,0
ABC1003686,Office building,2019-01-01,2850704.84,Fully amortizing,1884632.64,0.0707,3959312.27,299324.01,180,119,0.32,Northeast,Class A,0
ABC1003687,Retail space,2019-01-01,9970644.54,Partially amortizing,7511218.88,0.0766,19174316.41,1702679.3,120,46,0.03,Midwest,,0
ABC1003688,Retail space,2022-01-01,6222388.79,Partially amortizing,4003070.12,0.060899999999999996,9876807.6,721006.95,120,13,0.05,Northeast,,0
ABC1003689,Retail space,2018-01-01,2282915.07,Fully amortizing,1280969.01,0.0667,2784042.77,263370.45,180,101,0.1,Midwest,,0
ABC1003690,Retail space,2018-01-01,2754728.55,Fully amortizing,2548123.91,0.0696,4173831.13,329315.28,120,111,0.32,Northeast,,0
ABC1003691,Retail space,2021-01-01,2886352.75,Partially amortizing,2770898.64,0.0717,5890515.81,550174.18,120,108,0.13,Northeast,,0
ABC1003692,Retail space,2016-01-01,3064659.42,Partially amortizing,2850133.26,0.0695,3830824.27,218740.07,60,39,0.35,South,,0
ABC1003693,Multifamily residential,2022-01-01,15257536.22,Partially amortizing,12968905.79,0.0547,23839900.34,1587737.36,60,15,0.15,Midwest,,0
ABC1003694,Retail space,2018-01-01,3470415.41,Partially amortizing,3077101.66,0.055,4082841.66,400118.48,60,26,0.07,Northeast,,1
ABC1003695,Multifamily residential,2019-01-01,904120.11,Fully amortizing,504800.4,0.0767,1255722.38,83128.82,120,67,0.12,South,,0
ABC1003696,Multifamily residential,2019-01-01,2782021.57,Partially amortizing,2429632.18,0.0582,3434594.54,334872.97,60,22,0.11,South,,0
ABC1003697,Office building,2019-01-01,4051273.38,Partially amortizing,3848709.71,0.06309999999999999,4822944.5,192917.78,60,45,0.1,South,Class C,0
ABC1003698,Office building,2019-01-01,2498302.51,Fully amortizing,957682.63,0.0604,3903597.66,405583.8,60,23,0.06,Northeast,Class A,0
ABC1003699,Retail space,2016-01-01,9153131.22,Partially amortizing,7139442.35,0.0723,13265407.56,818475.65,180,114,0.11,Midwest,,1
ABC1003700,Multifamily residential,2022-01-01,11646725.95,Partially amortizing,10326763.67,0.055999999999999994,14931699.93,315058.87,60,26,0.12,South,,0
ABC1003701,Multifamily residential,2023-01-01,566217.58,Fully amortizing,528469.74,0.0642,959690.82,97216.68,60,56,0.04,South,,0
ABC1003702,Retail space,2015-01-01,7022626.9,Fully amortizing,468175.13,0.0731,9240298.56,673617.76,60,4,0.36,Midwest,,0
ABC1003703,Retail space,2017-01-01,450321.87,Partially amortizing,415797.19,0.058899999999999994,625447.04,59667.65,60,37,0.3,Midwest,,0
ABC1003704,Multifamily residential,2019-01-01,478135.56,Partially amortizing,427134.43,0.059500000000000004,735593.16,65099.99,60,28,0.03,Northeast,,0
ABC1003705,Retail space,2018-01-01,3433312.75,Partially amortizing,3376090.87,0.0584,4458847.73,510538.06,60,55,0.33,South,,0
ABC1003706,Office building,2021-01-01,1926040.21,Partially amortizing,1855418.74,0.053099999999999994,2751486.02,239654.43,60,49,0.27,Northeast,Class C,0
ABC1003707,Multifamily residential,2017-01-01,2858799.7,Fully amortizing,2334686.42,0.0633,3665127.82,204880.65,60,49,0.15,Northeast,,0
ABC1003708,Multifamily residential,2021-01-01,2929701.92,Fully amortizing,944015.06,0.0736,3487740.38,214147.26,180,58,0.01,Northeast,,0
ABC1003709,Multifamily residential,2015-01-01,5945159.18,Partially amortizing,5192105.68,0.075,7822577.86,732193.29,60,22,0.13,Northeast,,0
ABC1003710,Office building,2016-01-01,14215921.02,Fully amortizing,9003416.64,0.0702,17127615.68,534381.61,60,38,0.31,Midwest,Class B,0
ABC1003711,Multifamily residential,2015-01-01,4400058.83,Partially amortizing,2346698.04,0.08070000000000001,5714362.11,268575.02,180,40,0.38,Northeast,,0
ABC1003712,Multifamily residential,2016-01-01,1719227.74,Partially amortizing,733537.17,0.0728,2528276.08,172681.26,180,8,0.12,Midwest,,0
ABC1003713,Office building,2019-01-01,804567.39,Partially amortizing,480058.54,0.07,1318962.94,111716.16,180,59,0.07,Northeast,Class A,0
ABC1003714,Retail space,2022-01-01,1344592.55,Partially amortizing,1295290.82,0.057699999999999994,2134273.88,250777.18,60,49,0.34,Northeast,,0
ABC1003715,Retail space,2016-01-01,7896882.88,Partially amortizing,4790775.62,0.0745,12149050.59,1014445.72,120,2,0.38,Northeast,,0
ABC1003716,Multifamily residential,2020-01-01,835413.86,Fully amortizing,408424.55,0.0645,1144402.55,113524.73,180,88,0.09,Northeast,,0
ABC1003717,Multifamily residential,2022-01-01,1971891.63,Partially amortizing,1531502.5,0.0706,3720550.25,286482.37,180,113,0.1,Northeast,,0
ABC1003718,Retail space,2020-01-01,7100430.04,Fully amortizing,1696213.84,0.06860000000000001,10143471.49,716129.09,180,43,0.22,Northeast,,0
ABC1003719,Retail space,2019-01-01,3241090.36,Partially amortizing,3035821.3,0.0668,4564915.99,400343.13,180,161,0.29,Midwest,,0
ABC1003720,Retail space,2015-01-01,2288341.48,Partially amortizing,1006870.25,0.08810000000000001,3520525.36,302061.08,180,12,0.05,Northeast,,0
ABC1003721,Multifamily residential,2015-01-01,719406.84,Partially amortizing,707416.73,0.0808,1057951.24,85270.87,60,55,0.02,Northeast,,1
ABC1003722,Multifamily residential,2019-01-01,955082.61,Partially amortizing,668557.82,0.0638,1364403.72,147901.36,180,90,0.06,Northeast,,0
ABC1003723,Retail space,2018-01-01,1905508.56,Partially amortizing,1746716.18,0.060700000000000004,2507248.1,184032.01,60,35,0.1,Northeast,,1
ABC1003724,Multifamily residential,2020-01-01,12462873.93,Partially amortizing,11424301.1,0.052199999999999996,18601304.37,1772704.31,60,35,0.26,Northeast,,0
ABC1003725,Retail space,2020-01-01,2599229.5,Partially amortizing,2529916.72,0.078,3998814.62,295912.28,120,112,0.16,South,,0
ABC1003726,Retail space,2021-01-01,9282826.86,Partially amortizing,5631581.63,0.0771,12892815.08,1070103.65,120,2,0.37,West,,0
ABC1003727,Multifamily residential,2016-01-01,1477050.35,Partially amortizing,1344115.81,0.0733,2140652.68,164402.13,60,33,0.08,South,,0
ABC1003728,Retail space,2019-01-01,3879720.64,Partially amortizing,3362424.55,0.0793,4911038.78,285331.35,120,80,0.11,South,,0
ABC1003729,Retail space,2017-01-01,475473.9,Partially amortizing,450115.29,0.0726,766893.39,48697.73,120,104,0.04,Midwest,,0
ABC1003730,Multifamily residential,2021-01-01,6108871.0,Partially amortizing,4296572.6,0.0718,10908698.21,858514.55,120,31,0.01,Northeast,,0
ABC1003731,Multifamily residential,2016-01-01,873119.57,Partially amortizing,628646.09,0.0767,1479863.69,120016.94,180,96,0.04,Midwest,,0
ABC1003732,Office building,2020-01-01,1963786.08,Partially amortizing,1728131.75,0.0806,2765895.88,107316.76,120,84,0.39,Northeast,Class A,0
ABC1003733,Multifamily residential,2018-01-01,4220341.3,Partially amortizing,2658815.02,0.0725,5342204.17,318395.37,120,9,0.09,Northeast,,0
ABC1003734,Multifamily residential,2018-01-01,12416536.29,Partially amortizing,11505990.29,0.0707,18812933.77,1696926.63,120,98,0.09,Northeast,,0
ABC1003735,Office building,2021-01-01,3021912.14,Partially amortizing,1984388.97,0.0759,3924561.23,267262.62,120,17,0.54,Northeast,Class B,0
ABC1003736,Office building,2023-01-01,1917195.52,Partially amortizing,1910804.86,0.0625,3092250.83,101116.6,60,59,0.02,South,Class B,0
ABC1003737,Retail space,2020-01-01,32180690.75,Fully amortizing,28158104.4,0.08039999999999999,50282329.29,4656143.69,120,105,0.14,Northeast,,0
ABC1003738,Multifamily residential,2023-01-01,2390501.54,Partially amortizing,2071768.01,0.0596,4346366.45,375960.7,60,20,0.13,Northeast,,0
ABC1003739,Retail space,2018-01-01,3807404.78,Partially amortizing,3743948.04,0.0547,4643176.57,315271.69,60,55,0.4,Northeast,,0
ABC1003740,Retail space,2021-01-01,3974729.48,Partially amortizing,2901552.52,0.073,6022317.39,345078.79,120,39,0.28,Midwest,,0
ABC1003741,Office building,2019-01-01,3079969.21,Partially amortizing,2761705.73,0.062,5133282.02,236644.3,60,29,0.1,Northeast,Class B,0
ABC1003742,Office building,2020-01-01,27862220.31,Partially amortizing,23404265.06,0.0818,44939065.02,1253799.91,120,72,0.27,South,Class C,0
ABC1003743,Retail space,2021-01-01,5876105.39,Partially amortizing,5758583.28,0.07200000000000001,9181414.67,705132.65,120,114,0.25,South,,0
ABC1003744,Retail space,2017-01-01,18228252.93,Partially amortizing,15494014.99,0.0716,24304337.23,1655125.37,120,75,0.13,Northeast,,0
ABC1003745,Retail space,2016-01-01,3027170.24,Fully amortizing,908151.07,0.0697,4036226.98,341061.18,60,18,0.02,Northeast,,0
ABC1003746,Office building,2019-01-01,10359359.66,Partially amortizing,9944985.27,0.07339999999999999,12187481.95,1479560.31,120,108,0.35,Northeast,Class A,1
ABC1003747,Office building,2020-01-01,922087.19,Fully amortizing,799142.23,0.052000000000000005,1317267.41,36751.76,60,52,0.19,Northeast,Class C,0
ABC1003748,Retail space,2018-01-01,1542817.07,Fully amortizing,617126.83,0.0757,2448915.98,253707.7,120,48,0.11,Northeast,,0
ABC1003749,Retail space,2015-01-01,4690602.46,Partially amortizing,3768117.31,0.0643,8229127.12,240290.51,120,61,0.08,Midwest,,0
ABC1003750,Retail space,2019-01-01,2632690.52,Partially amortizing,2413299.64,0.0653,3815493.5,373536.81,60,35,0.04,Midwest,,0
ABC1003751,Office building,2021-01-01,748840.65,Partially amortizing,471769.61,0.0689,985316.64,86018.14,120,9,0.16,South,Class A,0
ABC1003752,Multifamily residential,2019-01-01,1309404.19,Partially amortizing,1117358.24,0.0593,1954334.61,160060.0,60,16,0.07,Northeast,,0
ABC1003753,Multifamily residential,2015-01-01,1270058.82,Partially amortizing,1041448.23,0.0682,2048481.97,164083.41,120,66,0.03,Midwest,,0
ABC1003754,Multifamily residential,2018-01-01,3773414.08,Partially amortizing,3572165.33,0.0571,4146608.88,276164.15,60,44,0.02,South,,0
ABC1003755,Retail space,2017-01-01,1587409.15,Fully amortizing,1031815.95,0.0667,3239610.51,251069.81,120,78,0.05,Midwest,,0
ABC1003756,Office building,2020-01-01,907753.21,Partially amortizing,599117.12,0.07769999999999999,1080658.58,38147.25,120,18,0.16,Northeast,Class C,1
ABC1003757,Multifamily residential,2020-01-01,556359.51,Partially amortizing,417269.63,0.0782,927265.84,84195.74,120,45,0.06,Midwest,,0
ABC1003758,Multifamily residential,2019-01-01,3084220.57,Partially amortizing,2261761.75,0.0637,4283639.68,380387.2,180,100,0.04,South,,0
