interest_rate,contractual_term,months_to_maturity,annual_tenant_turnover,default_flag,is_partially_amortizing,is_office,property_class_ord,ltv,dscr,loan_age_months,amortization_rate,noi_yield,near_maturity_flag,balloon_risk,property_type_office_building,property_type_retail_space,region_northeast,region_south,region_west
0.0715,120,55,0.04,0,1,0,0,0.5639999996351452,2.239250115268715,65,0.21666666660634015,0.09030000008991063,0,0,0,1,0,1,0
0.0764,120,27,0.15,0,0,0,0,0.141750000170717,6.925399664381401,93,0.7749999993367638,0.07500000083567772,0,0,0,1,0,1,0
0.0555,60,60,0.12,0,1,0,0,0.6099999998877499,2.3718800808928,0,0.0,0.08030000012384923,0,0,0,0,0,1,0
0.075,120,90,0.23,0,1,0,0,0.6570000000722173,1.9969558577866215,30,0.09999999999999998,0.09839999990325186,0,0,0,1,1,0,0
0.0776,120,104,0.5,0,0,1,2,0.6153333334161504,1.1225162259493682,16,0.13333333328261865,0.053600000127466164,0,0,1,0,0,1,0
0.0759,120,91,0.14,0,1,0,0,0.6865333324718805,1.3184186232100612,29,0.09666666750649,0.06869999932179123,0,0,0,0,1,0,0
0.0592,60,17,0.05,0,0,0,0,0.19266666973163485,7.171748057056751,43,0.7166666637634098,0.08180000340700087,0,0,0,0,1,0,0
0.0796,120,66,0.09,0,1,1,1,0.5739999991503618,0.38782785210168563,54,0.1800000047683773,0.013857998724253506,0,0,1,0,0,1,0
0.0764,120,92,0.15,0,1,0,0,0.6890666662032401,2.0514888282975536,28,0.09333333404194788,0.10800000016984944,0,0,0,0,1,0,0
0.0689,120,103,0.26,0,1,1,1,0.669766664840926,0.8862996622475163,17,0.05666666611484994,0.0409000024526046,0,0,1,0,1,0,0
0.0654,120,24,0.05,0,0,0,0,0.12400000031084248,4.55016274741872,96,0.7999999994884094,0.03689999990896756,0,0,0,1,1,0,0
0.0516999999999999,60,12,0.4,0,1,0,0,0.6635999999812461,2.984716148410566,48,0.1600000000409295,0.10239999978271341,1,1,0,0,0,0,1
0.0653,180,156,0.32,0,1,0,0,0.5520000027814705,3.1044011108101,24,0.07999999413866377,0.11190000124366899,0,0,0,0,1,0,0
0.0808,120,21,0.06,0,1,0,0,0.4623000018147132,1.5901979602325464,99,0.3299999985743475,0.059400000408021764,0,1,0,1,1,0,0
0.0738,120,4,0.04,0,0,0,0,0.030693333652422338,36.08991554089431,116,0.9666666673730024,0.08470000050938394,1,0,0,0,0,0,0
0.0739,120,6,0.06,0,1,0,0,0.4835999997459424,2.098604215576003,114,0.3800000017681665,0.07500000136102283,1,1,0,0,1,0,0
0.0691,120,85,0.13,0,0,0,0,0.41791666669231764,2.995355470368922,35,0.29166666666666663,0.08650000008510088,0,0,0,1,1,0,0
0.0607,60,42,0.27,0,0,0,0,0.5529999991901114,1.7129868319164563,18,0.30000000053674103,0.05750000020141204,0,0,0,1,0,0,1
0.0536,60,10,0.38,0,0,0,0,0.11666666629113426,14.87206850995332,50,0.8333333342274581,0.09300000144955511,1,0,0,0,0,1,0
0.0785,120,26,0.26,0,0,0,0,0.14299999868202862,8.409424885994344,94,0.7833333352473202,0.09439999818768409,0,0,0,0,1,0,0
0.0628,60,18,0.03,0,1,0,0,0.5504000003933996,2.352082046821435,42,0.140000005442541,0.08129999825633788,0,1,0,1,0,0,0
0.059,60,27,0.05,0,1,1,1,0.5874000002885358,1.711073779253237,33,0.10999999956282469,0.05929999956719637,0,0,1,0,0,1,0
0.067,180,13,0.03,0,1,0,0,0.2881666673127776,4.200512730753256,167,0.5566666654493319,0.08109999955994605,0,1,0,1,0,1,0
0.0786,120,9,0.03,0,1,0,0,0.44729999950999055,1.8061436262275237,111,0.3700000005529277,0.06350000018974636,1,1,0,1,1,0,0
0.0674,120,83,0.08,0,0,1,3,0.4150000030129738,3.7002610307353434,37,0.308333330026915,0.1035000020421267,0,0,1,0,1,0,0
0.0733999999999999,120,12,0.02,0,1,0,0,0.4479999995785494,2.335539166053814,108,0.3600000008854004,0.07680000143293199,1,1,0,0,1,0,0
0.0735,120,38,0.14,0,1,0,0,0.4577999989033851,2.642035378630194,82,0.2733333331416836,0.08889999881781115,0,0,0,0,0,0,1
0.0776,120,105,0.25,0,0,0,0,0.41999999976834335,2.4822042377182094,15,0.12499999999999989,0.08090000047109039,0,0,0,1,0,1,0
0.0536,60,8,0.28,0,0,0,0,0.08400000068396259,21.65511716859852,52,0.8666666654273346,0.09750000033378312,1,0,0,0,1,0,0
0.0545,120,101,0.05,1,0,0,0,0.5555000008813294,1.8332108249489578,19,0.15833333402558203,0.055499999510677085,0,0,0,1,1,0,0
0.0751999999999999,60,18,0.05,0,1,1,3,0.6535999998998294,2.0162471744075177,42,0.1400000008074056,0.0991000003049069,0,1,1,0,0,1,0
0.0605,60,49,0.09,0,1,1,1,0.6743333325751556,1.1030177633429807,11,0.03666666699186227,0.044999999476802326,0,0,1,0,0,1,0
0.0632,60,7,0.04,0,1,1,3,0.7080666666070389,2.522915553437824,53,0.1766666664481752,0.11290000006259844,1,1,1,0,0,0,0
0.0632,120,58,0.05,0,1,0,0,0.5553333193840566,0.9060586928857459,62,0.2066666953446734,0.031800001549347715,0,0,0,1,0,0,1
0.0635,60,45,0.34,0,1,0,0,0.6364999991002551,2.2490118650742774,15,0.050000001311748754,0.09089999918111129,0,0,0,0,0,0,0
0.0783,120,20,0.09,0,0,0,0,0.08666666747748357,11.361626929993529,100,0.8333333311676899,0.07710000106825127,0,0,0,0,1,0,0
0.0550999999999999,60,44,0.2,0,0,0,0,0.5426666681350835,2.046758830772506,16,0.26666666564116437,0.06119999951394265,0,0,0,1,1,0,0
0.0594,60,16,0.05,0,1,1,2,0.6229333347143877,1.7863783125335828,44,0.14666666430378428,0.06609999919770751,0,1,1,0,1,0,0
0.0815,120,87,0.03,0,0,0,0,0.5147500001245275,2.257334992589798,33,0.2750000009279947,0.09469999979891097,0,0,0,0,0,0,0
0.0649,120,92,0.13,0,1,0,0,0.6709333332425891,1.9888124384813806,28,0.09333333345596062,0.08660000024954675,0,0,0,1,1,0,0
0.067,60,28,0.08,0,1,1,3,0.48239999971721237,2.4102126275681584,32,0.10666666677458658,0.07790000024743919,0,0,1,0,0,1,0
0.0679,180,138,0.3,0,0,0,0,0.5059999919886881,2.5380269691436266,42,0.23333334547168472,0.08720000640904958,0,0,0,0,0,0,0
0.0668,180,170,0.03,0,1,0,0,0.6863333334775711,1.9739539843132015,10,0.033333333292402845,0.09049999993475885,0,0,0,0,0,0,0
0.0669,120,49,0.05,0,0,1,2,0.3184999987136467,2.7314134130087764,71,0.5916666677238275,0.05820000077463911,0,0,1,0,1,0,0
0.0722,120,117,0.36,0,1,1,1,0.5445000004107161,0.5011077970845286,3,0.010000001148856352,0.019700000730864066,0,0,1,0,0,0,0
0.0550999999999999,60,3,0.12,0,1,0,0,0.5264999997307579,2.743867218949491,57,0.19000000055460242,0.07959999956110149,1,1,0,0,1,0,0
0.0791,120,85,0.34,0,0,0,0,0.4674999996066027,1.8686154980419287,35,0.291666668283874,0.06909999959781994,0,0,0,1,1,0,0
0.0748,120,47,0.38,0,1,1,2,0.5750666653826538,1.462281084029089,73,0.24333333324285733,0.06290000119198659,0,0,1,0,0,0,1
0.067,60,7,0.15,0,1,0,0,0.535166666741305,0.49642785952155744,53,0.17666666653425456,0.017800000071464074,1,1,0,1,1,0,0
0.066,120,10,0.03,0,1,0,0,0.4496666667127956,3.4436282764452963,110,0.36666666659487623,0.10219999999882766,1,1,0,1,0,0,0
0.0616,60,27,0.12,1,1,1,2,0.6140999987374826,1.4962240477387618,33,0.11000000371114482,0.05660000104696566,0,0,1,0,1,0,0
0.0809,120,110,0.14,0,1,0,0,0.5316666665327907,2.4458385602827017,10,0.033333334218463406,0.10520000048862972,0,0,0,1,1,0,0
0.0779,120,64,0.29,0,0,0,0,0.3893333337060738,2.960856029316558,56,0.4666666662837141,0.08979999998951668,0,0,0,0,0,0,0
0.0617,60,7,0.08,0,1,1,1,0.4610666682749796,1.5748134429343645,53,0.17666666683778132,0.0447999990156941,1,1,1,0,0,0,0
0.0686,120,48,0.09,0,1,0,0,0.6307999993109,1.5390702095937476,72,0.2400000008630363,0.06660000041856975,0,0,0,0,0,1,0
0.0712,60,9,0.11,0,0,0,0,0.10050000030375332,11.221979920702875,51,0.8499999994788929,0.0802999997632819,1,0,0,1,1,0,0
0.0549,60,2,0.26,0,1,0,0,0.5807999980450805,2.969962885244744,58,0.19333333604849912,0.09469999864313158,1,1,0,0,0,1,0
0.0723,120,83,0.29,0,1,1,3,0.569833333600266,2.029177924827846,37,0.12333333316108952,0.08359999990524776,0,0,1,0,1,0,0
0.0545,60,18,0.04,0,1,0,0,0.6965999999768968,2.183607417816339,42,0.13999999980552902,0.08290000053242255,0,1,0,0,1,0,0
0.0645,120,8,0.26,0,0,1,3,0.0533333324949219,18.11046540892394,112,0.9333333345425806,0.06230000002732899,1,0,1,0,1,0,0
0.0598,60,43,0.08,0,1,0,0,0.6980666652300994,2.213471274201966,17,0.056666667650696945,0.09240000055569417,0,0,0,0,0,1,0
0.0719,120,18,0.06,0,1,0,0,0.39600000004079183,2.5884716410610724,102,0.33999999985596097,0.0736999999605391,0,1,0,1,1,0,0
0.0501999999999999,60,7,0.13,0,1,0,0,0.5104666670265701,2.4584956227673698,53,0.17666666624602223,0.0629999993359641,1,1,0,0,1,0,0
0.0756,120,72,0.15,0,1,1,3,0.7139999986257511,1.7914573459106287,48,0.16000000219222166,0.09670000101438202,0,0,1,0,0,0,1
0.0706,120,32,0.01,0,1,1,2,0.48760000055800684,1.9666191549340977,88,0.29333333232402836,0.06769999917365366,0,0,1,0,1,0,0
0.0647,180,8,0.14,0,1,0,0,0.3242666656352672,4.208759549439388,172,0.5733333338969149,0.08829999953355729,1,1,0,0,1,0,0
0.0616,60,1,0.39,0,1,0,0,0.5864333343219014,2.292086348642238,59,0.19666666560273627,0.08279999974325955,1,1,0,0,0,0,0
0.0755,60,2,0.1,0,1,0,0,0.5404666673496499,2.6687753131943808,58,0.1933333326384692,0.10889999950675247,1,1,0,1,1,0,0
0.074,120,79,0.14,0,1,1,3,0.6993000004152201,1.7353260648202586,41,0.13666666665695792,0.08980000032085182,0,0,1,0,1,0,0
0.0605999999999999,60,44,0.08,0,1,0,0,0.6816000029717074,2.1813360323242605,16,0.05333333258885797,0.09009999795453906,0,0,0,0,0,1,0
0.0741,120,62,0.22,0,1,1,3,0.6291999997142916,2.106224037540515,58,0.1933333336582429,0.0981999997389676,0,0,1,0,0,1,0
0.0728,120,3,0.5,0,0,0,0,0.030693333652422338,36.08991554089431,117,0.9749999985714728,0.08079999918661564,1,0,0,1,0,0,0
0.0888,180,45,0.09,0,1,1,3,0.32450000032974097,2.4639431417596613,135,0.4499999995258681,0.07100000006783642,0,0,1,0,1,0,0
0.061,120,85,0.13,1,1,1,1,0.5830000019527424,1.5437392478242578,35,0.11666666473287546,0.0548999990542601,0,0,1,0,1,0,0
0.0677,60,15,0.12,0,1,0,0,0.6544999994623125,1.52562701878859,45,0.1499999998862711,0.06759999917753082,0,1,0,1,0,0,0
0.0582,60,10,0.13,0,1,0,0,0.5666666674924153,3.1382658930029823,50,0.16666667273834812,0.10350000930205895,1,1,0,1,1,0,0
0.0731,120,8,0.04,0,1,0,0,0.35093333344900196,3.1497012449421087,112,0.3733333327418874,0.08079999999541401,1,1,0,1,1,0,0
0.0678,120,108,0.04,0,0,1,1,0.6210000003416649,1.731434739579689,12,0.10000000618958249,0.0728999820284238,0,0,1,0,0,1,0
0.061,60,8,0.07,0,0,1,1,0.0800000026461779,7.47950815820927,52,0.8666666619890795,0.0365000010193799,1,0,1,0,1,0,0
0.0705,120,72,0.05,0,1,1,3,0.5544000003611219,3.0471892089430686,48,0.15999999961467992,0.11909999974696031,0,0,1,0,1,0,0
0.0615,60,17,0.14,0,0,1,1,0.19266666573431218,3.806228308050708,43,0.7166666677195664,0.04509999900384446,0,0,1,0,1,0,0
0.0584,120,89,0.14,0,1,0,0,0.6635333330622404,2.55481584876783,31,0.10333333337008999,0.09899999976880024,0,0,0,1,0,1,0
0.0759,120,97,0.08,0,1,0,0,0.5540000000785235,2.3734440580479217,23,0.07666666686686019,0.0997999998333794,0,0,0,1,0,1,0
0.0582,60,27,0.09,1,1,0,0,0.578500000025026,2.679046117572523,33,0.1099999998345863,0.09020000002261605,0,0,0,0,0,1,0
0.0733999999999999,120,24,0.25,0,1,0,0,0.46239999775668317,2.0005799121138717,96,0.3200000041444666,0.06790000198051625,0,1,0,1,1,0,0
0.0765,60,47,0.02,0,1,0,0,0.746200002477059,1.312094615061095,13,0.04333332867078021,0.07490000288316745,0,0,0,0,0,0,1
0.063,60,9,0.15,0,1,0,0,0.4896999999556295,2.871858700108407,51,0.16999999995925463,0.08859999993488665,1,1,0,0,0,1,0
0.0586,60,51,0.14,0,0,0,0,0.5779999995305248,0.8414328096663779,9,0.14999999482196436,0.028500002386499083,0,0,0,1,0,1,0
0.0741,120,72,0.06,0,0,0,0,0.3840000000843614,1.904802068242526,48,0.39999999990307744,0.0541999999825074,0,0,0,0,1,0,0
0.061,120,76,0.15,0,1,0,0,0.5973333334812504,2.1818281660948733,44,0.14666666730059708,0.07950000018374076,0,0,0,0,1,0,0
0.0761,120,74,0.03,1,1,0,0,0.6011333341583888,1.263491634265397,46,0.1533333324475772,0.05780000004170513,0,0,0,1,0,0,0
0.0739,120,36,0.12,0,1,0,0,0.4535999980667243,2.499922424369534,84,0.27999999893076943,0.08379999922702652,0,0,0,1,0,0,0
0.0605,60,33,0.08,0,1,0,0,0.5187000012091821,2.4982989850011785,27,0.0900000068847776,0.07839999503573108,0,0,0,0,0,1,0
0.0538999999999999,120,29,0.12,0,0,0,0,0.1546666663252969,9.260443861355752,91,0.7583333341135584,0.07719999876126353,0,0,0,0,0,1,0
0.073,120,29,0.12,0,1,1,2,0.522500000181022,1.601887677086276,91,0.30333333229125936,0.061100000744431594,0,0,1,0,0,1,0
0.0615,120,34,0.12,0,0,1,2,0.204000000185182,5.3562887205669965,86,0.716666666513573,0.06719999834923467,0,0,1,0,0,0,0
0.0574,60,18,0.38,0,1,0,0,0.567600000166925,3.7967798788106983,42,0.13999999955628628,0.1236999997152023,0,1,0,1,1,0,0
0.0592,60,41,0.27,0,1,0,0,0.6181999992792301,1.306102268112685,19,0.06333333356076543,0.04779999933538707,0,0,0,1,1,0,0
0.0684999999999999,120,97,0.15,0,0,0,0,0.5415833321003383,1.8329602909287017,23,0.19166667099487733,0.06800000082486077,0,0,0,0,0,0,0
0.0761,120,33,0.02,0,0,0,0,0.20625000021456955,5.249870556178868,87,0.7249999996288528,0.08239999963404873,0,0,0,0,0,1,0
0.0702,120,12,0.02,0,0,0,0,0.06700000007733878,20.68716247691557,108,0.9,0.09730000010623906,1,0,0,0,0,1,0
0.0689,180,140,0.12,0,0,0,0,0.49000000073007316,2.5917478618948673,40,0.22222221936087316,0.08749999969580283,0,0,0,1,1,0,0
0.0667,120,80,0.05,0,1,1,1,0.615333331909829,0.38782785210168563,40,0.1333333350742325,0.013857998724253506,0,0,1,0,1,0,0
0.0579,60,20,0.01,0,1,1,2,0.5980000005327354,1.7733261795851958,40,0.13333333244588474,0.06140000036189266,0,1,1,0,1,0,0
0.0592,60,36,0.04,0,1,0,0,0.6900000001968951,2.198394049063345,24,0.07999999973747329,0.08980000014176442,0,0,0,0,0,0,1
0.0751999999999999,180,2,0.08,0,1,1,1,0.2765333336486265,0.38782785210168563,178,0.5933333328696668,0.013857998724253506,1,1,1,0,1,0,0
0.0564,60,49,0.12,1,1,1,1,0.703233334374167,1.1043215933485004,11,0.036666665415788335,0.04380000065598884,0,0,1,0,1,0,0
0.0516999999999999,60,10,0.34,1,1,0,0,0.5500000005106782,2.65166168804417,50,0.16666666511915706,0.07540000016954516,1,1,0,0,1,0,0
0.0694,120,101,0.08,0,1,1,1,0.5994666670706789,0.8965702384818983,19,0.06333333222134163,0.03729999970243101,0,0,1,0,0,1,0
0.0739,120,71,0.03,0,1,0,0,0.5773000003084588,1.9501918207347089,49,0.16333333286990848,0.08320000009079472,0,0,0,1,1,0,0
0.0574,60,17,0.49,0,0,1,2,0.1898333331357009,6.1946875189324375,43,0.7166666671952935,0.0674999995006062,0,0,1,0,0,1,0
0.06,60,2,0.13,0,0,1,2,0.030693333652422338,36.08991554089431,58,0.9666666642548539,0.060800000270894806,1,0,1,0,0,0,1
0.0593,60,38,0.05,1,0,0,0,0.4749999999164089,3.1845211735232275,22,0.3666666669192976,0.08970000013942998,0,0,0,0,1,0,0
0.0628,120,107,0.03,0,1,0,0,0.7270666667381706,2.3127571946336816,13,0.04333333358583458,0.10560000012915768,0,0,0,1,1,0,0
0.0795,60,58,0.01,1,1,0,0,0.79112999982563,1.0642980900657604,2,0.006666668070109183,0.07060000090314601,0,0,0,1,0,0,0
0.0562,60,43,0.27,0,1,0,0,0.6320333329502374,1.9875973330406904,17,0.05666666755504224,0.07060000050341675,0,0,0,0,0,0,1
0.0723,180,48,0.06,0,0,0,0,0.20266666659251642,6.810984886079012,132,0.7333333334768128,0.09979999930222444,0,0,0,1,1,0,0
0.0668,120,6,0.15,0,0,0,0,0.038000000588920974,23.55814694331034,114,0.9499999992825037,0.059800001127674605,1,0,0,0,1,0,0
0.0492,60,43,0.11,0,0,0,0,0.5518333333595082,2.3130584778979375,17,0.28333333341885136,0.06280000028960335,0,0,0,0,1,0,0
0.0523,60,41,0.23,0,1,0,0,0.6556666604968223,2.3854401576622375,19,0.0633333444751708,0.08180000233804627,0,0,0,1,0,1,0
0.0528,60,18,0.2,0,1,0,0,0.5503999996189672,3.5786645512141058,42,0.14000000085482966,0.1039999998905818,0,1,0,1,0,1,0
0.0626,60,59,0.09,1,1,0,0,0.5880333338098385,1.8771620783328118,1,0.0033333325662896485,0.06910000057646788,0,0,0,0,0,0,1
0.0737,120,91,0.38,0,0,1,3,0.6218333332481937,2.062007892399361,29,0.24166666646570745,0.09450000025541908,0,0,1,0,0,0,1
0.0696,60,41,0.01,0,1,1,2,0.7118666670400752,0.843661757337189,19,0.06333333501622518,0.041799997958013896,0,0,1,0,0,1,0
0.0675,180,42,0.15,0,1,0,0,0.3834000002397962,3.8756545503512343,138,0.4599999979279683,0.10030000199854706,0,0,0,0,0,0,0
0.0707,120,99,0.12,0,1,1,3,0.5858999992508194,1.9554292190454607,21,0.07000000374879811,0.08099999864274524,0,0,1,0,1,0,0
0.0652,60,28,0.1,0,1,0,0,0.7414666647574116,2.109895497448264,32,0.10666666901778865,0.10199999997167278,0,0,0,1,0,0,0
0.0613,60,2,0.12,1,1,1,2,0.451733333148995,1.1917120352462143,58,0.1933333333756656,0.03299999985491891,1,1,1,0,0,0,0
0.0591,60,21,0.05,0,0,0,0,0.2624999983929973,4.408991993645179,39,0.650000002597176,0.06839999912267393,0,0,0,0,1,0,0
0.0679,120,31,0.38,0,0,1,1,0.16533333237312417,3.1889876160354063,89,0.7416666684365059,0.03579999996804602,0,0,1,0,0,1,0
0.0544,60,38,0.1,0,0,1,3,0.4243333340267963,3.7905480393474216,22,0.3666666646673722,0.08750000027048147,0,0,1,0,0,1,0
0.0601,60,15,0.35,0,1,0,0,0.5184999986022855,2.012075690919235,45,0.15000000195840624,0.06270000070005188,0,1,0,0,1,0,0
0.0758,180,27,0.04,0,1,0,0,0.3135999999738216,4.034347861629835,153,0.5099999995398328,0.09589999888905398,0,0,0,0,0,1,0
0.0769,60,23,0.37,0,1,0,0,0.6925666666769235,1.6523222349278561,37,0.123333334123787,0.08799999996379951,0,1,0,1,0,1,0
0.0638,60,15,0.01,0,1,0,0,0.6035000003647722,2.16085374412647,45,0.14999999981829748,0.08320000001651312,0,1,0,1,0,1,0
0.0559999999999999,120,17,0.09,0,1,0,0,0.5450333342770967,1.9264876370517747,103,0.3433333314824578,0.0587999988948922,0,1,0,1,1,0,0
0.0757,60,8,0.34,0,1,0,0,0.6282666652776544,1.3645982547238438,52,0.1733333337420202,0.06490000173688658,1,1,0,1,1,0,0
0.0489,60,26,0.15,0,0,0,0,0.2816666667937493,5.59044538263505,34,0.5666666665481748,0.07699999951246479,0,0,0,0,0,0,0
0.0773,120,107,0.08,0,1,0,0,0.6314000033685622,1.4055297389296806,13,0.04333333076812396,0.06859999955046917,0,0,0,0,1,0,0
0.0604,60,40,0.01,0,1,1,1,0.6346666668134815,0.7121640333778478,20,0.06666666645076247,0.027300001106617167,0,0,1,0,0,0,1
0.0621,60,47,0.07,0,1,1,2,0.5261666660710989,1.214998060470805,13,0.04333333513391646,0.039700000831044115,0,0,1,0,1,0,0
0.0635,60,37,0.03,0,1,1,2,0.5170666665837733,1.370541682737913,23,0.07666666679059975,0.04500000012602041,0,0,1,0,0,1,0
0.0639,120,50,0.02,0,0,0,0,0.29166667008670427,2.993963701854829,70,0.583333330326707,0.0557999991476214,0,0,0,1,1,0,0
0.0553,60,34,0.14,0,1,0,0,0.502333333611789,2.354293584168085,26,0.08666666572139137,0.06539999998731087,0,0,0,1,1,0,0
0.0722,120,28,0.09,0,0,0,0,0.15866666695862197,5.700202533735359,92,0.7666666662373206,0.06530000029261883,0,0,0,0,1,0,0
0.0819,120,117,0.1,0,0,0,0,0.52650000136124,2.6391251233748036,3,0.024999996973292582,0.11379999930793905,0,0,0,1,1,0,0
0.0636,60,55,0.37,0,1,1,3,0.7571666660642589,1.7651041089256503,5,0.016666666856234746,0.08500000038097516,0,0,1,0,1,0,0
0.0550999999999999,120,5,0.38,0,1,1,2,0.4070000002952678,1.6900253002598433,115,0.38333333273269043,0.037900000403532544,1,1,1,0,0,1,0
0.0819,120,22,0.11,0,1,0,0,0.350133333028411,1.2414597447495501,98,0.32666666718822246,0.03560000029265537,0,1,0,0,1,0,0
0.0670999999999999,120,47,0.06,0,1,1,2,0.4237333336120464,2.257978906625158,73,0.24333333322034767,0.06420000035804034,0,0,1,0,0,0,0
0.0538,60,8,0.02,0,0,1,1,0.09466666629620346,9.83690223612339,52,0.8666666675460697,0.05009999868600031,1,0,1,0,1,0,0
0.0783,120,76,0.2,0,1,0,0,0.6570666660494422,2.1302931016009086,44,0.14666666700468667,0.1096000010820018,0,0,0,1,1,0,0
0.0774,120,6,0.02,0,1,0,0,0.32859999931766787,3.7666649243106267,114,0.3800000013756505,0.0957999994866167,1,1,0,1,1,0,0
0.0787,120,19,0.33,1,1,0,0,0.4908666670274501,1.4832567890978905,101,0.3366666659946701,0.057299999601492096,0,1,0,0,0,1,0
0.0567999999999999,60,20,0.06,0,1,0,0,0.5720000004547322,1.4835516143404437,40,0.1333333292322132,0.048199998567593536,0,1,0,0,0,0,1
0.0728,120,5,0.07,0,1,0,0,0.3453333336370781,2.8241545878677785,115,0.38333333317687146,0.0709999995093355,1,1,0,0,0,1,0
0.0746,180,13,0.07,0,0,0,0,0.050555556314273296,14.954482688445191,167,0.92777777679243,0.05640000150130609,0,0,0,0,0,0,0
0.0626999999999999,120,105,0.05,0,0,1,1,0.5950000003674679,0.38782785210168563,15,0.12499999957781738,0.013857998724253506,0,0,1,0,1,0,0
0.0698,120,104,0.34,0,0,1,2,0.7713333303863034,1.448762071190476,16,0.1333333311761543,0.07799999743694787,0,0,1,0,1,0,0
0.0808,120,101,0.13,0,1,0,0,0.5994666667607969,1.9138298991866187,19,0.06333333348613568,0.09270000021733438,0,0,0,1,0,0,0
0.0604,60,15,0.3,0,0,1,1,0.16249999986937128,4.513499758392161,45,0.7500000001488646,0.04430000009300766,0,0,1,0,1,0,0
0.07,120,84,0.05,0,0,0,0,0.4830000030536733,2.8157349789120354,36,0.29999999860390747,0.09520000023889937,0,0,0,0,1,0,0
0.0754,60,33,0.09,0,1,1,3,0.7462000001222913,1.3170177214444778,27,0.08999999920672486,0.07410000024228086,0,0,1,0,0,0,1
0.0758,120,67,0.06,0,0,1,3,0.3405833322390051,3.354480652384863,53,0.4416666671655143,0.08659999904785454,0,0,1,0,0,1,0
0.0587,60,14,0.08,0,1,0,0,0.48259999866875786,3.854758933019016,46,0.15333333225953427,0.1092000007038752,0,1,0,0,0,1,0
0.0682,180,73,0.12,0,1,1,2,0.4503333332608678,2.7350219580787756,107,0.35666666685107873,0.08400000004576773,0,0,1,0,1,0,0
0.0746,120,47,0.14,0,1,0,0,0.6204666664754341,2.2252558123988946,73,0.2433333332857588,0.10300000037567728,0,0,0,0,0,0,0
0.0793,120,51,0.15,0,1,0,0,0.4697000002650467,1.6538151278611752,69,0.2299999969579063,0.061599999403382275,0,0,0,0,1,0,0
0.0824,120,38,0.15,0,1,0,0,0.5522666647989957,1.496480598867427,82,0.2733333321710204,0.06810000318008841,0,0,0,0,1,0,0
0.072,180,24,0.12,0,1,0,0,0.35039999983790354,2.5843480446598157,156,0.5200000003700833,0.06519999991895177,0,1,0,1,1,0,0
0.063,120,107,0.04,0,1,0,0,0.6983666672950817,2.111502773417254,13,0.043333332526352186,0.09289999875591098,0,0,0,0,1,0,0
0.0569,120,69,0.32,0,0,1,3,0.4369999996551748,1.5322558018727308,51,0.42500000019063755,0.0381000001602423,0,0,1,0,0,0,0
0.0625,60,8,0.36,0,1,0,0,0.6117333276572559,1.6320837505299586,52,0.17333334600212058,0.06240000148293914,1,1,0,1,1,0,0
0.0545,120,81,0.13,0,1,0,0,0.730799998759796,2.3525809106868603,39,0.13000000847369297,0.0937000039003691,0,0,0,1,0,0,0
0.0698,60,14,0.1,0,0,0,0,0.18899999999999997,8.057791766465867,46,0.7666666666666667,0.106300000541571,0,0,0,0,1,0,0
0.0608,60,12,0.05,0,1,1,3,0.5459999993187782,1.6507615387558714,48,0.16000000083012567,0.054800000581399194,1,1,1,0,1,0,0
0.0741,120,81,0.14,0,1,0,0,0.7655999994030244,1.5970115786150711,39,0.13000000054332606,0.09059999991530322,0,0,0,0,0,0,0
0.0735,120,45,0.25,0,1,0,0,0.5099999994828586,2.945178090218219,75,0.2500000004753138,0.11040000059988403,0,0,0,1,1,0,0
0.0810999999999999,120,55,0.09,0,1,0,0,0.5640000002550775,2.048517290782138,65,0.2166666670692512,0.09370000032966842,0,0,0,0,1,0,0
0.071,120,58,0.3,0,0,0,0,0.3334999999962746,3.201216284675816,62,0.5166666669591174,0.07579999979584956,0,0,0,1,0,1,0
0.0807,60,48,0.05,0,1,1,1,0.6431999982055625,0.4334738853534821,12,0.04000000114260449,0.022499999464118493,0,0,1,0,0,1,0
0.0536,60,52,0.15,0,1,0,0,0.6910666665584159,2.6538036224029233,8,0.026666666794563088,0.09829999995465655,0,0,0,1,0,0,0
0.0731,180,59,0.06,0,1,1,1,0.38186666676741476,0.38782785210168563,121,0.4033333331597758,0.013857998724253506,0,0,1,0,1,0,0
0.0751999999999999,120,12,0.4,0,1,0,0,0.43519999976173585,1.9677917437368362,108,0.35999999874861255,0.06439999907368728,1,1,0,1,0,1,0
0.0754,120,39,0.05,0,0,1,3,0.23725000016755973,4.337946109380081,81,0.6749999997464987,0.0775999997243676,0,0,1,0,1,0,0
0.0528,60,16,0.17,0,1,0,0,0.5119999999860713,3.1220407156213645,44,0.14666666693750274,0.08439999988752564,0,1,0,1,0,1,0
0.0557,60,47,0.04,0,1,0,0,0.6696666665705603,1.9141868749017652,13,0.04333333393148886,0.07139999990456808,0,0,0,1,1,0,0
0.0793,120,11,0.11,0,1,0,0,0.5093333323718358,2.483279788749108,109,0.363333333301025,0.10030000158220626,1,1,0,0,1,0,0
0.0719,120,6,0.01,0,1,0,0,0.4215999961963574,2.8799486793719087,114,0.3800000032457982,0.08729999872813402,1,1,0,0,1,0,0
0.0691,120,104,0.14,0,1,1,1,0.7099999999549454,0.6930148225557675,16,0.05333333197168455,0.03400000020725096,0,0,1,0,1,0,0
